Ship To,Customer Name,Customer Part.,Mfr,Item No,Order Number,Date Ordered,Date Required,Qty Required,Qty Allocated,Current Customer Commit,Current Commit Date,Resale Price,Value USD,Value Alloc USD,LeadTime,Product Type,MPQ,Class,Usage Last Month,Usage 2 Mths ago,Usage 3 Mths ago,Total PBO Qty,Country Of Origin,Weight(grams),Stock Asia,Stock Asia Available,Stock Canada,Stock Canada Available,Stock Europe,Stock Europe Available,Stock US,Stock US Available,Business Unit
JS004000,JABIL VIETNAM CO. LTD,SND1DDE002302-NR,DIO,4456992,4508313742,10/05/2021,11/10/2023,111000,111000,"111000 units - 2023/11/10;
Bond Exists, 0 Req Qty
",2023/11/10,0.0139,1542.9,1542.9,12,C,3000,04,117000,0,123000,369000,CN,4888.0,825000,411000,0,0,231000,108000,558000,174000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SND1DDE002302-NR,DIO,4456992,4508313744,10/05/2021,11/10/2023,78000,78000,"78000 units - 2023/11/10;
Bond Exists, 0 Req Qty
",2023/11/10,0.0139,1084.2,1084.2,12,C,3000,04,117000,0,123000,369000,CN,3435.0,825000,411000,0,0,231000,108000,558000,174000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SND1DDE002302-NR,DIO,4456992,4508313745,10/05/2021,11/10/2023,90000,90000,"90000 units - 2023/11/10;
Bond Exists, 0 Req Qty
",2023/11/10,0.0139,1251.0,1251.0,12,C,3000,04,117000,0,123000,369000,CN,3963.0,825000,411000,0,0,231000,108000,558000,174000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SNDHUA19375-NR,DIO,2443414,4508313828,10/05/2021,09/19/2023,20000,20000,20000 units - 2023/09/19,2023/09/19,0.0372,744.0,744.0,8,C,5000,4V,0,20000,0,300000,TW,2948.0,1457982,870000,0,0,755000,700000,440000,375000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4508339447,10/11/2021,08/26/2023,30000,30000,30000 units - 2023/08/28,2023/08/26,0.0192,576.0,576.0,8,C,5000,4V,125000,110000,110000,1630000,TW,3900.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508412994,10/25/2021,09/20/2023,174000,174000,174000 units - 2023/09/20,2023/09/20,0.0099,1722.6,1722.6,8,C,3000,04,216000,0,0,0,CN,7103.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413013,10/25/2021,08/23/2023,171000,171000,171000 units - 2023/08/23,2023/08/23,0.0099,1692.9,1692.9,8,C,3000,04,216000,0,0,0,CN,6981.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413030,10/25/2021,09/06/2023,216000,216000,216000 units - 2023/09/06,2023/09/06,0.0099,2138.4,2138.4,8,C,3000,04,216000,0,0,0,CN,8818.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413050,10/25/2021,09/27/2023,216000,216000,216000 units - 2023/09/27,2023/09/27,0.0099,2138.4,2138.4,8,C,3000,04,216000,0,0,0,CN,8818.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3500031,DIO,8027555,4508499443,11/16/2021,09/26/2023,66000,66000,66000 units - 2023/09/26,2023/09/26,0.0254,1676.4,1676.4,8,C,3000,04,0,0,63000,0,CN;MY,3740.0,5346000,4851000,0,0,987000,924000,9000,9000,Small Signal Discretes
JS010800,JABIL VIETNAM CO. LTD,P1098044,NXP,2141971,4508553272,11/25/2021,01/01/2024,14532,14532,14532 units - 2024/01/01,2024/01/01,10.2961,149622.93,149622.93,23,L,84,1H,0,0,1176,0,KR,70238.0,41664,9828,0,0,0,0,0,0,Future Intelligent Solutions
JS010800,JABIL VIETNAM CO. LTD,P1098044,NXP,2141971,4508729444,12/30/2021,01/06/2024,5544,5544,5544 units - 2024/01/08,2024/01/06,10.2961,57081.58,57081.58,23,L,84,1H,0,0,1176,0,KR,26796.0,41664,9828,0,0,0,0,0,0,Future Intelligent Solutions
JS010800,JABIL VIETNAM CO. LTD,P1098044,NXP,2141971,4508729445,12/30/2021,01/06/2024,3192,3192,3192 units - 2024/01/08,2024/01/06,10.2961,32865.15,32865.15,23,L,84,1H,0,0,1176,0,KR,15428.0,41664,9828,0,0,0,0,0,0,Future Intelligent Solutions
JS010800,JABIL VIETNAM CO. LTD,P1098044,NXP,2141971,4508729450,12/30/2021,01/06/2024,5208,5208,5208 units - 2024/01/08,2024/01/06,10.2961,53622.09,53622.09,23,L,84,1H,0,0,1176,0,KR,25172.0,41664,9828,0,0,0,0,0,0,Future Intelligent Solutions
JS010800,JABIL VIETNAM CO. LTD,P1098044,NXP,2141971,4508729451,12/30/2021,01/06/2024,672,672,672 units - 2024/01/08,2024/01/06,10.2961,6918.98,6918.98,23,L,84,1H,0,0,1176,0,KR,3248.0,41664,9828,0,0,0,0,0,0,Future Intelligent Solutions
JS004000,JABIL VIETNAM CO. LTD,P1099732,PER,5115745,4508749033,01/04/2022,10/28/2023,20000,20000,20000 units - 2023/10/30,2023/10/28,0.215,4300.0,4300.0,25,L,2500,25,0,15000,0,112500,TW,5280.0,82500,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4508749321,01/04/2022,09/01/2023,25000,25000,25000 units - 2023/09/01,2023/09/01,0.0192,480.0,480.0,8,C,5000,4V,125000,110000,110000,1630000,TW,3250.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS010800,JABIL VIETNAM CO. LTD,P1098044,NXP,2141971,4508793753,01/13/2022,01/01/2024,2688,2688,2688 units - 2024/01/01,2024/01/01,10.2961,27675.92,27675.92,23,L,84,1H,0,0,1176,0,KR,12992.0,41664,9828,0,0,0,0,0,0,Future Intelligent Solutions
JS080200,JABIL VIETNAM CO. LTD.,CA760-00244-LC,DIO,3101737,1851980711,01/25/2022,09/19/2023,2000,2000,"2000 units - 2023/09/19;
Bond Exists
",2023/09/19,0.705,1410.0,1410.0,8,L,1000,68,0,0,0,14000,TW,310.0,5000,0,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,SW3600168,BUS,6168934,4508918035,02/15/2022,03/16/2024,10000,10000,10000 units - 2024/03/18,2024/03/16,0.0237,237.0,237.0,12,C,10000,11,0,0,0,400000,CN,130.0,360000,0,0,0,80000,0,1470000,1270000,Circuit Protection
JS004000,JABIL VIETNAM CO. LTD,SNDHUA19375-NR,DIO,2443414,4508929293,02/17/2022,09/26/2023,15000,15000,15000 units - 2023/09/26,2023/09/26,0.0372,558.0,558.0,8,C,5000,4V,0,20000,0,300000,TW,2211.0,1457982,870000,0,0,755000,700000,440000,375000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3600168,BUS,6168934,4508941890,02/20/2022,04/13/2024,10000,10000,10000 units - 2024/04/15,2024/04/13,0.0237,237.0,237.0,12,C,10000,11,0,0,0,400000,CN,130.0,360000,0,0,0,80000,0,1470000,1270000,Circuit Protection
JS004000,JABIL VIETNAM CO. LTD,SW3500129,DIO,1050067,4508979130,02/28/2022,09/02/2023,18000,18000,18000 units - 2023/09/04,2023/09/02,0.0863,1553.4,1553.4,8,L,3000,4Y,15000,0,0,354000,CN,1200.0,18000,0,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,SE27-00010-001,ABR,1213743,4509083229,03/21/2022,08/23/2023,5000,5000,5000 units - 2023/08/23,2023/08/23,0.422,2110.0,2110.0,26,L,1000,68,0,0,0,80000,KR,700.0,11000,0,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,CA774-00060-LC,DIO,9938655,4509111290,03/28/2022,09/26/2023,5000,5000,5000 units - 2023/09/26,2023/09/26,0.0447,223.5,223.5,8,C,5000,4X,5000,0,0,25000,TW,0.0,35000,10000,0,0,0,0,35000,35000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-40V3A-LF,DIO,4109682,4509118207,03/29/2022,09/26/2023,10000,10000,10000 units - 2023/09/26,2023/09/26,0.0335,335.0,335.0,8,C,5000,4V,10000,60000,0,0,TW,1492.0,5770000,3880000,0,0,7060000,5525000,675000,305000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-40V3A-LF,DIO,4109682,4509118213,03/29/2022,09/12/2023,10000,10000,10000 units - 2023/09/12,2023/09/12,0.0335,335.0,335.0,8,C,5000,4V,10000,60000,0,0,TW,1492.0,5770000,3880000,0,0,7060000,5525000,675000,305000,Discretes
JS004000,JABIL VIETNAM CO. LTD,CA773-00066-LC,DIO,8029322,4509123499,03/30/2022,10/27/2023,3000,3000,3000 units - 2023/10/27,2023/10/27,0.11,330.0,330.0,8,L,3000,11,0,0,0,0,TW,0.0,33000,27000,0,0,0,0,0,0,Circuit Protection
JS004000,JABIL VIETNAM CO. LTD,ECMP000289,LF ,7064075,4509142395,04/04/2022,09/02/2023,6000,6000,6000 units - 2023/09/04,2023/09/02,0.0297,178.2,178.2,12,L,500,1V,10000,0,5000,7000,CN,13680.0,14000,0,0,0,0,0,0,0,Circuit Protection
JS004000,JABIL VIETNAM CO. LTD,72375-1,DIO,9049084,4509144968,04/05/2022,10/27/2023,84000,84000,84000 units - 2023/10/27,2023/10/27,0.0413,3469.2,3469.2,20,C,3000,4Y,0,0,0,0,CN,3920.0,1560000,924000,0,0,987000,840000,192000,189000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3016770,DIO,4117611,4509171622,04/11/2022,08/17/2024,24000,24000,24000 units - 2024/08/19,2024/08/17,0.01764,423.36,423.36,8,L,3000,4X,0,0,0,0,CN,672.0,213000,189000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,CA785-00960-LC,PER,5128267,4509174805,04/12/2022,09/11/2023,3500,3500,3500 units - 2023/09/11,2023/09/11,1.05,3675.0,3675.0,26,L,3500,05,3500,0,0,0,TW,850.0,7000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509176756,04/12/2022,09/27/2023,24000,24000,24000 units - 2023/09/27,2023/09/27,0.066,1584.0,1584.0,8,C,3000,5D,27000,0,102000,39000,CN,1451.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509176759,04/12/2022,09/06/2023,30000,30000,30000 units - 2023/09/06,2023/09/06,0.066,1980.0,1980.0,8,C,3000,5D,27000,0,102000,39000,CN,1814.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509176793,04/12/2022,09/05/2023,30000,30000,30000 units - 2023/09/05,2023/09/05,0.066,1980.0,1980.0,8,C,3000,5D,27000,0,102000,39000,CN,1814.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,DQ02000008,DIO,6685200,4509176784,04/12/2022,09/06/2023,30000,30000,30000 units - 2023/09/06,2023/09/06,0.0361,1083.0,1083.0,8,C,3000,04,0,90000,0,69000,CN,980.0,186000,75000,0,0,15000,12000,12000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-2000T-LF,DIO,5782305,4509181192,04/13/2022,09/09/2023,3000,3000,3000 units - 2023/09/11,2023/09/09,0.1211,363.3,363.3,12,C,3000,04,0,12000,6000,144000,CN,181.0,417000,0,0,0,280933,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-2000T-LF,DIO,5782305,4509181195,04/13/2022,09/16/2023,3000,3000,3000 units - 2023/09/18,2023/09/16,0.1211,363.3,363.3,12,C,3000,04,0,12000,6000,144000,CN,181.0,417000,0,0,0,280933,0,0,0,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,12-04134,DIO,5116093,1852024197,04/13/2022,09/30/2023,9000,9000,9000 units - 2023/10/02,2023/09/30,0.038,342.0,342.0,8,C,3000,4V,0,0,0,0,TW,510.0,195000,177000,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509198870,04/18/2022,09/01/2023,5000,5000,5000 units - 2023/09/01,2023/09/01,0.0192,96.0,96.0,8,C,5000,4V,125000,110000,110000,1630000,TW,650.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509198891,04/18/2022,09/01/2023,5000,5000,5000 units - 2023/09/01,2023/09/01,0.0192,96.0,96.0,8,C,5000,4V,125000,110000,110000,1630000,TW,650.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,72308-1,DIO,8773301,1852027014,04/19/2022,09/27/2023,60000,60000,60000 units - 2023/09/27,2023/09/27,0.042,2520.0,2520.0,8,C,3000,4V,0,0,0,741000,CN,14470.0,453000,180000,0,0,45000,27000,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000832,DIO,8039670,4509224178,04/24/2022,09/29/2023,6000,6000,6000 units - 2023/09/29,2023/09/29,0.045,270.0,270.0,12,C,3000,4X,0,27000,0,48000,TW,1360.0,207000,24000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-40V3A-LF,DIO,4109682,4509227559,04/25/2022,09/26/2023,10000,10000,10000 units - 2023/09/26,2023/09/26,0.0335,335.0,335.0,8,C,5000,4V,10000,60000,0,0,TW,1492.0,5770000,3880000,0,0,7060000,5525000,675000,305000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509227780,04/25/2022,09/08/2023,10000,10000,10000 units - 2023/09/08,2023/09/08,0.0192,192.0,192.0,8,C,5000,4V,125000,110000,110000,1630000,TW,1300.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509227781,04/25/2022,09/22/2023,10000,10000,10000 units - 2023/09/22,2023/09/22,0.0192,192.0,192.0,8,C,5000,4V,125000,110000,110000,1630000,TW,1300.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,189207293,DIO,9385758,4509228980,04/25/2022,08/19/2023,78000,78000,78000 units - 2023/08/21,2023/08/19,0.0099,772.2,772.2,8,C,3000,4X,87000,81000,66000,204000,CN,3538.0,1362000,1206000,0,0,108000,81000,495000,261000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,189207293,DIO,9385758,4509229154,04/25/2022,09/16/2023,30000,30000,30000 units - 2023/09/18,2023/09/16,0.0099,297.0,297.0,8,C,3000,4X,87000,81000,66000,204000,CN,1361.0,1362000,1206000,0,0,108000,81000,495000,261000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3017266,DIO,3122438,1852029962,04/25/2022,09/26/2023,220000,220000,"220000 units - 2023/09/26;
Bond Exists, 0 Req Qty
",2023/09/26,0.0198,4356.0,4356.0,8,L,10000,11,390000,0,0,0,CN,3667.0,1880000,310000,0,0,0,0,0,0,Circuit Protection
JS080200,JABIL VIETNAM CO. LTD.,SW3017266,DIO,3122438,1852029963,04/25/2022,08/29/2023,260000,260000,"260000 units - 2023/08/29;
Bond Exists, 0 Req Qty
",2023/08/29,0.0198,5148.0,5148.0,8,L,10000,11,390000,0,0,0,CN,4333.0,1880000,310000,0,0,0,0,0,0,Circuit Protection
JS080200,JABIL VIETNAM CO. LTD.,SW3017266,DIO,3122438,1852029964,04/25/2022,09/26/2023,140000,140000,"140000 units - 2023/09/26;
Bond Exists, 0 Req Qty
",2023/09/26,0.0198,2772.0,2772.0,8,L,10000,11,390000,0,0,0,CN,2333.0,1880000,310000,0,0,0,0,0,0,Circuit Protection
JS004000,JABIL VIETNAM CO. LTD,72375-1,DIO,9049084,4509252904,05/02/2022,11/24/2023,186000,186000,186000 units - 2023/11/24,2023/11/24,0.0413,7681.8,7681.8,20,C,3000,4Y,0,0,0,0,CN,8680.0,1560000,924000,0,0,987000,840000,192000,189000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3500031,DIO,8027555,4509280036,05/09/2022,09/23/2023,63000,63000,63000 units - 2023/09/25,2023/09/23,0.0254,1600.2,1600.2,8,C,3000,04,0,0,63000,0,CN;MY,3570.0,5346000,4851000,0,0,987000,924000,9000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000832,DIO,8039670,4509283052,05/09/2022,09/29/2023,9000,9000,9000 units - 2023/09/29,2023/09/29,0.045,405.0,405.0,12,C,3000,4X,0,27000,0,48000,TW,2040.0,207000,24000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,CA785-00960-LC,PER,5128267,4509305786,05/16/2022,09/11/2023,3500,3500,3500 units - 2023/09/11,2023/09/11,1.05,3675.0,3675.0,26,L,3500,05,3500,0,0,0,TW,850.0,7000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509309041,05/16/2022,09/27/2023,84000,84000,84000 units - 2023/09/27,2023/09/27,0.066,5544.0,5544.0,8,C,3000,5D,27000,0,102000,39000,CN,5080.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,CA760-00244-LC,DIO,3101737,4509310120,05/16/2022,09/19/2023,2000,2000,"2000 units - 2023/09/19;
Bond Exists
",2023/09/19,0.705,1410.0,1410.0,8,L,1000,68,0,0,0,14000,TW,310.0,5000,0,0,0,0,0,0,0,EMech & PTE
JS080200,JABIL VIETNAM CO. LTD.,SW3500120,DIO,2055389,1852044692,05/30/2022,09/02/2023,90000,90000,"90000 units - 2023/09/04;
Bond Exists, 0 Req Qty
",2023/09/02,0.03105,2794.5,2794.5,8,C,3000,4Y,129000,231000,0,0,CN,0.0,243000,153000,0,0,18000,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4509369725,05/30/2022,09/27/2023,432000,432000,432000 units - 2023/09/27,2023/09/27,0.0099,4276.8,4276.8,8,C,3000,04,216000,0,0,0,CN,17636.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4509369726,05/30/2022,09/13/2023,399000,399000,399000 units - 2023/09/13,2023/09/13,0.0099,3950.1,3950.1,8,C,3000,04,216000,0,0,0,CN,16289.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ02000008,DIO,6685200,4509370003,05/30/2022,09/30/2023,72000,72000,72000 units - 2023/10/02,2023/09/30,0.0361,2599.2,2599.2,8,C,3000,04,0,90000,0,69000,CN,2351.0,186000,75000,0,0,15000,12000,12000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,188722100,DIO,1897974,4509389521,06/05/2022,09/26/2023,90000,90000,90000 units - 2023/09/26,2023/09/26,0.0123,1107.0,1107.0,8,C,3000,04,72000,9000,45000,5058000,CN,3265.0,7320000,0,0,0,456000,360000,117000,24000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500099,DIO,9055465,1852052100,06/17/2022,11/17/2023,6000,6000,6000 units - 2023/11/17,2023/11/17,0.1955,1173.0,1173.0,8,C,2000,4Y,4000,8000,22000,0,CN,1140.0,86000,74000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500104,DIO,5777099,1852052059,06/19/2022,09/26/2023,12000,12000,12000 units - 2023/09/26,2023/09/26,0.0863,1035.6,1035.6,12,C,3000,4Y,0,0,0,162000,CN,544.0,42000,0,0,0,54000,0,42000,33000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-5248B-LF,DIO,6668917,4509447463,06/20/2022,09/12/2023,72000,72000,72000 units - 2023/09/12,2023/09/12,0.0082,590.4,590.4,8,C,3000,4X,0,75000,96000,375000,CN,2688.0,3483000,2151000,0,0,450000,360000,225000,93000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3600186,DIO,1145770,1852053757,06/22/2022,09/26/2023,6000,6000,6000 units - 2023/09/26,2023/09/26,0.0309,185.4,185.4,8,C,3000,04,0,0,0,0,CN,244.0,3282000,3078000,0,0,870000,606000,12000,12000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3600186,DIO,1145770,1852053760,06/22/2022,09/26/2023,6000,6000,6000 units - 2023/09/26,2023/09/26,0.0309,185.4,185.4,8,C,3000,04,0,0,0,0,CN,244.0,3282000,3078000,0,0,870000,606000,12000,12000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500056,DIO,1005134,1852055602,06/27/2022,09/19/2023,15000,15000,15000 units - 2023/09/19,2023/09/19,0.0214,321.0,321.0,8,C,3000,4Y,0,15000,0,0,CN,387.0,4086000,3525000,0,0,435000,435000,318000,138000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500039,DIO,2036414,1852055678,06/27/2022,11/24/2023,18000,18000,18000 units - 2023/11/24,2023/11/24,0.0428,770.4,770.4,16,L,3000,4Y,0,0,0,15000,CN,1680.0,219000,30000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500039,DIO,2036414,1852055717,06/27/2022,12/08/2023,18000,18000,18000 units - 2023/12/08,2023/12/08,0.0428,770.4,770.4,16,L,3000,4Y,0,0,0,15000,CN,1680.0,219000,30000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500039,DIO,2036414,1852055718,06/27/2022,09/08/2023,18000,18000,18000 units - 2023/09/08,2023/09/08,0.0428,770.4,770.4,16,L,3000,4Y,0,0,0,15000,CN,1680.0,219000,30000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500039,DIO,2036414,1852055720,06/27/2022,12/01/2023,15000,15000,15000 units - 2023/12/01,2023/12/01,0.0428,642.0,642.0,16,L,3000,4Y,0,0,0,15000,CN,1400.0,219000,30000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500126,DIO,5027498,1852056225,06/28/2022,09/26/2023,20000,20000,20000 units - 2023/09/26,2023/09/26,0.028,560.0,560.0,8,C,10000,4Y,0,50000,0,710000,CN,236.0,590000,350000,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000832,DIO,8039670,4509536259,07/10/2022,09/26/2023,3000,3000,3000 units - 2023/09/26,2023/09/26,0.045,135.0,135.0,12,C,3000,4X,0,27000,0,48000,TW,680.0,207000,24000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000832,DIO,8039670,4509536260,07/10/2022,08/22/2023,36000,36000,36000 units - 2023/08/22,2023/08/22,0.045,1620.0,1620.0,12,C,3000,4X,0,27000,0,48000,TW,8160.0,207000,24000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000832,DIO,8039670,4509536261,07/10/2022,09/26/2023,36000,36000,36000 units - 2023/09/26,2023/09/26,0.045,1620.0,1620.0,12,C,3000,4X,0,27000,0,48000,TW,8160.0,207000,24000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000832,DIO,8039670,4509536262,07/10/2022,09/26/2023,33000,33000,33000 units - 2023/09/26,2023/09/26,0.045,1485.0,1485.0,12,C,3000,4X,0,27000,0,48000,TW,7480.0,207000,24000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509541924,07/11/2022,08/25/2023,95000,95000,95000 units - 2023/08/25,2023/08/25,0.0192,1824.0,1824.0,8,C,5000,4V,125000,110000,110000,1630000,TW,12350.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000832,DIO,8039670,4509564628,07/17/2022,09/26/2023,24000,24000,24000 units - 2023/09/26,2023/09/26,0.045,1080.0,1080.0,12,C,3000,4X,0,27000,0,48000,TW,5440.0,207000,24000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3500031,DIO,8027555,4509567609,07/18/2022,09/26/2023,54000,54000,54000 units - 2023/09/26,2023/09/26,0.0254,1371.6,1371.6,8,C,3000,04,0,0,63000,0,CN;MY,3060.0,5346000,4851000,0,0,987000,924000,9000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3500031,DIO,8027555,4509567613,07/18/2022,09/26/2023,66000,66000,66000 units - 2023/09/26,2023/09/26,0.0254,1676.4,1676.4,8,C,3000,04,0,0,63000,0,CN;MY,3740.0,5346000,4851000,0,0,987000,924000,9000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509569779,07/18/2022,09/22/2023,80000,80000,80000 units - 2023/09/22,2023/09/22,0.0192,1536.0,1536.0,8,C,5000,4V,125000,110000,110000,1630000,TW,10400.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,CA760-00305-LC,DIO,3094777,4509583424,07/21/2022,09/18/2023,500,500,500 units - 2023/09/18,2023/09/18,1.1,550.0,550.0,12,L,500,68,500,0,0,1500,TW,180.0,2000,1500,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-DDZ18-LF,DIO,9590969,4509637820,08/03/2022,09/23/2023,6000,6000,6000 units - 2023/09/25,2023/09/23,0.0129,77.4,77.4,8,C,3000,4X,48000,15000,30000,117000,CN,120.0,30000,0,0,0,3000,0,0,0,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW5010155,DIO,2132320,1852055758,08/04/2022,12/19/2023,57000,57000,57000 units - 2023/12/19,2023/12/19,0.0217,1236.9,1236.9,8,L,3000,4Y,0,0,0,954000,CN,6840.0,1776000,948000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW5010155,DIO,2132320,1852055761,08/04/2022,12/23/2023,72000,72000,72000 units - 2023/12/25,2023/12/23,0.0217,1562.4,1562.4,8,L,3000,4Y,0,0,0,954000,CN,8640.0,1776000,948000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW5010155,DIO,2132320,1852055767,08/04/2022,03/02/2024,69000,69000,69000 units - 2024/03/04,2024/03/02,0.0217,1497.3,1497.3,8,L,3000,4Y,0,0,0,954000,CN,8280.0,1776000,948000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW5010155,DIO,2132320,1852055768,08/04/2022,03/23/2024,66000,66000,66000 units - 2024/03/25,2024/03/23,0.0217,1432.2,1432.2,8,L,3000,4Y,0,0,0,954000,CN,7920.0,1776000,948000,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000176,DIO,8155470,4509653963,08/08/2022,09/08/2023,27000,27000,27000 units - 2023/09/08,2023/09/08,0.0847,2286.9,2286.9,8,L,3000,5B,69000,0,96000,192000,CN,1260.0,237000,66000,0,0,0,0,0,0,Sensors
