Ship To,Bill Name,Customer Part.,Mfr,Item No,Order Number,Date Ordered,Date Required,Qty Required,Qty Allocated,Current Customer Commit,Current Commit Date,Resale Price,Value USD,Value Alloc USD,LeadTime,Product Type,MPQ,Class,Usage Last Month,Usage 2 Mths ago,Usage 3 Mths ago,Total PBO Qty,Country Of Origin,Weight(grams),Stock Asia,Stock Asia Available,Stock Canada,Stock Canada Available,Stock Europe,Stock Europe Available,Stock US,Stock US Available,Business Unit,Days Late,Order Month
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4509857690,9/28/2022,9/26/2023,3000,3000,3000,9/26/2023,0.1211,363.3,363.3,12,C,3000,4,0,12000,6000,144000,CN,181,417000,0,0,0,280933,0,0,0,Small Signal Discretes,0,9
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4509857691,9/28/2022,9/26/2023,3000,0,3000,9/26/2023,0.1211,363.3,0,12,C,3000,4,0,12000,6000,144000,CN,181,417000,0,0,0,280933,0,0,0,Small Signal Discretes,0,9
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4509857692,9/28/2022,9/30/2023,3000,0,3000,9/30/2023,0.1211,363.3,0,12,C,3000,4,0,12000,6000,144000,CN,181,417000,0,0,0,280933,0,0,0,Small Signal Discretes,0,9
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4509857693,9/28/2022,10/7/2023,3000,0,3000,10/26/2023,0.1211,363.3,0,12,C,3000,4,0,12000,6000,144000,CN,181,417000,0,0,0,280933,0,0,0,Small Signal Discretes,-19,9
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4509857694,9/28/2022,10/14/2023,3000,0,3000,10/26/2023,0.1211,363.3,0,12,C,3000,4,0,12000,6000,144000,CN,181,417000,0,0,0,280933,0,0,0,Small Signal Discretes,-12,9
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4509857695,9/28/2022,9/30/2023,3000,0,3000,9/30/2023,0.1211,363.3,0,12,C,3000,4,0,12000,6000,144000,CN,181,417000,0,0,0,280933,0,0,0,Small Signal Discretes,0,9
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4509870889,10/3/2022,11/11/2023,3000,0,3000,11/23/2023,0.1211,363.3,0,12,C,3000,4,0,12000,6000,144000,CN,181,417000,0,0,0,280933,0,0,0,Small Signal Discretes,-12,10
JS004000,JABIL VIETNAM CO. LTD  ,CA764-00269-LC,IFA,6152053,4509878373,10/6/2022,6/2/2025,5000,0,5000,6/10/2025,0.5887,2943.5,0,40,L,5000,4Y,0,0,0,15000,0,2180,0,0,0,0,0,0,0,0,Discretes,-8,10
JS080200,JABIL VIETNAM CO. LTD  ,ECMP000463,MCP,6171479,1852087309,10/9/2022,10/13/2023,6000,0,3000,11/30/2023,0.135,810,0,52,N,3000,4G,0,0,0,54000,0,363,0,0,0,0,0,0,0,0,Memory,-48,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509887874,10/10/2022,10/30/2023,1000,0,1000,10/30/2023,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908202,10/14/2022,11/11/2023,1000,0,1000,11/11/2023,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908203,10/14/2022,11/25/2023,1000,0,1000,11/25/2023,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908204,10/14/2022,12/9/2023,1000,0,1000,12/9/2023,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908205,10/14/2022,12/25/2023,1000,0,1000,12/25/2023,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908206,10/14/2022,1/13/2024,1000,0,1000,1/13/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908207,10/14/2022,1/20/2024,1000,0,1000,1/20/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908208,10/14/2022,2/10/2024,2000,0,1000,2/10/2024,1.05,2100,0,43,L,1000,63,0,0,5000,21000,0,2560,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908209,10/14/2022,3/4/2024,1000,0,1000,3/4/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908210,10/14/2022,3/23/2024,1000,0,1000,3/23/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509908211,10/14/2022,4/6/2024,1000,0,1000,4/6/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS080200,JABIL VIETNAM CO. LTD  ,ECMP000463,MCP,6171479,1852089136,10/16/2022,1/5/2024,3000,0,3000,1/5/2024,0.135,405,0,52,N,3000,4G,0,0,0,54000,0,181,0,0,0,0,0,0,0,0,Memory,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA770-00023-LC,DIO,4971271,4509919800,10/17/2022,6/8/2024,15000,0,15000,6/8/2024,0.0139,208.5,0,8,C,3000,4V,0,0,0,1353000,CN,635,255000,96000,0,0,759000,390000,42000,0,Discretes,0,10
JS004000,JABIL VIETNAM CO. LTD  ,72212-1,CIT,8458556,4509923135,10/17/2022,11/24/2023,44000,0,2000,11/24/2023,0.133,5852,0,24,C,2000,68,0,0,102000,210000,CN,14520,294000,62000,0,0,2000,0,154468,38000,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,P1099732,PER,5115745,4509936806,10/21/2022,6/17/2024,2500,0,2500,6/17/2024,0.215,537.5,0,25,L,2500,25,0,15000,0,112500,TW,660,82500,0,0,0,0,0,0,0,ANALOG,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA760-00180-LC,DIO,3090276,4509943551,10/24/2022,10/23/2023,3000,3000,3000,10/23/2023,0.73,2190,2190,8,L,3000,68,0,0,0,0,TW,180,3000,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509943552,10/24/2022,4/20/2024,1000,0,1000,4/20/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509943553,10/24/2022,5/4/2024,1000,0,1000,5/4/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509943554,10/24/2022,5/18/2024,1000,0,1000,5/18/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509943555,10/24/2022,6/1/2024,1000,0,1000,6/1/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA770-00157-LC,DIO,1044650,4509943557,10/24/2022,4/15/2024,6000,0,3000,4/15/2024,0.032,192,0,8,C,3000,4,6000,0,6000,105000,0,608,0,0,0,0,0,0,0,0,Small Signal Discretes,0,10
JS080200,JABIL VIETNAM CO. LTD  ,SW3400875,DIO,9084041,1852090647,10/24/2022,9/19/2023,50000,50000,50000,9/19/2023,0.02673,1336.5,1336.5,8,L,5000,16,60000,25000,0,0,CN,1733,150000,100000,0,0,0,0,0,0,ANALOG,0,10
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4509958951,10/27/2022,11/4/2023,3000,0,3000,11/9/2023,0.0578,173.4,0,8,C,3000,6I,0,6000,0,57000,CN,160,6000,3000,0,0,0,0,0,0,ANALOG,-5,10
JS004000,JABIL VIETNAM CO. LTD  ,SNDHUA40327-NR,DIO,8905465,4509971855,10/31/2022,9/19/2023,3000,3000,3000,9/19/2023,0.0937,281.1,281.1,8,C,3000,27,0,0,0,18000,CN,120,33000,24000,0,0,45000,0,0,0,ANALOG,0,10
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4509998875,11/6/2022,6/22/2024,1000,0,1000,6/22/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,11
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510002969,11/8/2022,3/16/2024,3000,0,3000,3/16/2024,0.0578,173.4,0,8,C,3000,6I,0,6000,0,57000,CN,160,6000,3000,0,0,0,0,0,0,ANALOG,0,11
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510011622,11/10/2022,4/20/2024,3000,0,3000,4/20/2024,0.0578,173.4,0,8,C,3000,6I,0,6000,0,57000,CN,160,6000,3000,0,0,0,0,0,0,ANALOG,0,11
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4510026481,11/13/2022,7/1/2024,1000,0,1000,7/1/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500130,DIO,8039244,4510030081,11/14/2022,9/23/2023,6000,6000,6000,9/23/2023,0.1242,745.2,745.2,8,C,3000,4Y,0,18000,3000,81000,CN,1900,21000,0,0,0,18000,12000,0,0,Discretes,0,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500130,DIO,8039244,4510030082,11/14/2022,9/26/2023,6000,6000,6000,9/26/2023,0.1242,745.2,745.2,8,C,3000,4Y,0,18000,3000,81000,CN,1900,21000,0,0,0,18000,12000,0,0,Discretes,0,11
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-0S100-LF,DIO,7349525,4510054022,11/21/2022,9/19/2023,70000,70000,70000,9/19/2023,0.0261,1827,1827,8,C,5000,4V,0,0,0,4975000,CN,10002,2615000,1105000,0,0,1735000,1675000,180000,155000,Discretes,0,11
JS004000,JABIL VIETNAM CO. LTD  ,CA609-00015-LC,LF7,5162743,4510078680,11/28/2022,7/8/2024,1000,0,1000,7/8/2024,1.05,1050,0,43,L,1000,63,0,0,5000,21000,0,1280,0,0,0,0,0,0,0,0,EMech & PTE,0,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500129,DIO,1050067,4510081544,11/28/2022,2/3/2024,18000,0,15000,8/1/2024,0.0863,1553.4,0,8,L,3000,4Y,15000,0,0,354000,CN,1200,18000,0,0,0,0,0,0,0,Discretes,-180,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500129,DIO,1050067,4510081545,11/28/2022,11/25/2023,33000,0,15000,5/24/2024,0.0863,2847.9,0,8,L,3000,4Y,15000,0,0,354000,CN,2200,18000,0,0,0,0,0,0,0,Discretes,-181,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500129,DIO,1050067,4510081557,11/28/2022,3/9/2024,18000,0,9000,8/2/2024,0.0863,1553.4,0,8,L,3000,4Y,15000,0,0,354000,CN,1200,18000,0,0,0,0,0,0,0,Discretes,-146,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500130,DIO,8039244,4510081566,11/28/2022,2/17/2024,6000,0,3000,6/20/2024,0.1242,745.2,0,8,C,3000,4Y,0,18000,3000,81000,CN,1900,21000,0,0,0,18000,12000,0,0,Discretes,-124,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500130,DIO,8039244,4510081567,11/28/2022,11/25/2023,6000,0,3000,1/26/2024,0.1242,745.2,0,8,C,3000,4Y,0,18000,3000,81000,CN,1900,21000,0,0,0,18000,12000,0,0,Discretes,-62,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500130,DIO,8039244,4510081568,11/28/2022,10/14/2023,12000,0,3000,1/4/2024,0.1242,1490.4,0,8,C,3000,4Y,0,18000,3000,81000,CN,3800,21000,0,0,0,18000,12000,0,0,Discretes,-82,11
JS004000,JABIL VIETNAM CO. LTD  ,SW3500129,DIO,1050067,4510081569,11/28/2022,11/25/2023,18000,0,6000,3/22/2024,0.0863,1553.4,0,8,L,3000,4Y,15000,0,0,354000,CN,1200,18000,0,0,0,0,0,0,0,Discretes,-118,11
JS080200,JABIL VIETNAM CO. LTD  ,ECMP000463,MCP,6171479,1852099293,12/4/2022,11/3/2023,9000,0,6000,12/26/2023,0.135,1215,0,52,N,3000,4G,0,0,0,54000,0,544,0,0,0,0,0,0,0,0,Memory,-53,12
JS004000,JABIL VIETNAM CO. LTD  ,P1126950,DIO,1088157,4510104262,12/5/2022,11/4/2023,12000,0,6000,12/4/2023,0.07,840,0,8,C,3000,9,0,0,333000,240000,CN,1200,21000,15000,0,0,3000,0,0,0,ANALOG,-30,12
JS004000,JABIL VIETNAM CO. LTD  ,P1126950,DIO,1088157,4510104263,12/5/2022,11/11/2023,12000,0,6000,12/18/2023,0.07,840,0,8,C,3000,9,0,0,333000,240000,CN,1200,21000,15000,0,0,3000,0,0,0,ANALOG,-37,12
JS004000,JABIL VIETNAM CO. LTD  ,P1126950,DIO,1088157,4510104264,12/5/2022,11/18/2023,9000,0,9000,12/18/2023,0.07,630,0,8,C,3000,9,0,0,333000,240000,CN,900,21000,15000,0,0,3000,0,0,0,ANALOG,-30,12
JS004000,JABIL VIETNAM CO. LTD  ,P1126950,DIO,1088157,4510104265,12/5/2022,11/25/2023,12000,0,12000,12/18/2023,0.07,840,0,8,C,3000,9,0,0,333000,240000,CN,1200,21000,15000,0,0,3000,0,0,0,ANALOG,-23,12
JS004000,JABIL VIETNAM CO. LTD  ,P1126950,DIO,1088157,4510104266,12/5/2022,12/2/2023,12000,0,6000,1/1/2024,0.07,840,0,8,C,3000,9,0,0,333000,240000,CN,1200,21000,15000,0,0,3000,0,0,0,ANALOG,-30,12
JS004000,JABIL VIETNAM CO. LTD  ,CA760-00304-LC,DIO,8118874,4510104439,12/5/2022,2/12/2024,500,0,500,2/12/2024,2.85,1425,0,12,L,500,68,0,500,0,1000,0,140,0,0,0,0,0,0,0,0,EMech & PTE,0,12
JS004000,JABIL VIETNAM CO. LTD  ,CA760-00305-LC,DIO,3094777,4510104440,12/5/2022,12/18/2023,500,0,500,2/15/2024,1.1,550,0,12,L,500,68,500,0,0,1500,TW,180,2000,1500,0,0,0,0,0,0,EMech & PTE,-59,12
JS004000,JABIL VIETNAM CO. LTD  ,CA760-00305-LC,DIO,3094777,4510104441,12/5/2022,3/4/2024,500,0,500,3/4/2024,1.1,550,0,12,L,500,68,500,0,0,1500,TW,180,2000,1500,0,0,0,0,0,0,EMech & PTE,0,12
JS004000,JABIL VIETNAM CO. LTD  ,CA760-00305-LC,DIO,3094777,4510104442,12/5/2022,5/20/2024,500,0,500,5/23/2024,1.1,550,0,12,L,500,68,500,0,0,1500,TW,180,2000,1500,0,0,0,0,0,0,EMech & PTE,-3,12
JS004000,JABIL VIETNAM CO. LTD  ,CA760-00304-LC,DIO,8118874,4510104527,12/5/2022,7/1/2024,500,0,500,7/4/2024,2.85,1425,0,12,L,500,68,0,500,0,1000,0,140,0,0,0,0,0,0,0,0,EMech & PTE,-3,12
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-FT-20060-LF,DIO,7362841,4510129637,12/12/2022,10/21/2023,213000,0,129000,2/1/2024,0.0906,19297.8,0,8,C,3000,4,0,1023000,360000,3732000,CN,5680,3648000,537000,0,0,582000,0,42000,30000,Small Signal Discretes,-103,12
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-FT-20060-LF,DIO,7362841,4510129638,12/12/2022,11/18/2023,219000,0,219000,2/1/2024,0.0906,19841.4,0,8,C,3000,4,0,1023000,360000,3732000,CN,5840,3648000,537000,0,0,582000,0,42000,30000,Small Signal Discretes,-75,12
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510131218,12/12/2022,6/26/2023,2280,0,760,10/17/2023,4.5019,10264.33,0,16,L,760,1H,0,31920,35720,338200,0,6120,0,0,0,0,0,0,0,0,Future Intelligent Solutions,-113,12
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510131219,12/12/2022,11/11/2023,8360,0,4560,11/11/2023,4.5019,37635.88,0,16,L,760,1H,0,31920,35720,338200,0,22440,0,0,0,0,0,0,0,0,Future Intelligent Solutions,0,12
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510131220,12/12/2022,11/18/2023,9120,0,3040,11/18/2023,4.5019,41057.33,0,16,L,760,1H,0,31920,35720,338200,0,24480,0,0,0,0,0,0,0,0,Future Intelligent Solutions,0,12
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510131221,12/12/2022,11/25/2023,9120,0,6080,11/25/2023,4.5019,41057.33,0,16,L,760,1H,0,31920,35720,338200,0,24480,0,0,0,0,0,0,0,0,Future Intelligent Solutions,0,12
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510131222,12/12/2022,12/2/2023,8360,0,6080,12/2/2023,4.5019,37635.88,0,16,L,760,1H,0,31920,35720,338200,0,22440,0,0,0,0,0,0,0,0,Future Intelligent Solutions,0,12
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510131223,12/12/2022,12/9/2023,9120,0,1520,12/12/2023,4.5019,41057.33,0,16,L,760,1H,0,31920,35720,338200,0,24480,0,0,0,0,0,0,0,0,Future Intelligent Solutions,-3,12
JS010800,JABIL VIETNAM CO. LTD  ,192060615,NXP,5123311,4510152900,12/19/2022,10/24/2023,6000,0,6000,11/6/2023,0.69,4140,0,20,L,6000,5,0,6000,0,30000,PH,2040,0,0,0,0,0,0,0,0,ANALOG,-13,12
JS004000,JABIL VIETNAM CO. LTD  ,SEI50-00001-001,STG,8165671,4510155636,12/19/2022,12/30/2023,540,0,540,1/12/2024,8.05,4347,0,28,N,90,3H,0,0,0,540,PH,1800,1080,0,0,0,0,0,0,0,MICROCONTROLLERS,-13,12
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510160166,12/20/2022,10/21/2023,3000,0,3000,11/9/2023,0.0578,173.4,0,8,C,3000,6I,0,6000,0,57000,CN,160,6000,3000,0,0,0,0,0,0,ANALOG,-19,12
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510160167,12/20/2022,4/13/2024,3000,0,3000,4/13/2024,0.0578,173.4,0,8,C,3000,6I,0,6000,0,57000,CN,160,6000,3000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510160170,12/20/2022,12/9/2023,6000,0,3000,12/11/2023,0.0578,346.8,0,8,C,3000,6I,0,6000,0,57000,CN,320,6000,3000,0,0,0,0,0,0,ANALOG,-2,12
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510163307,12/21/2022,3/16/2024,3000,0,3000,3/16/2024,0.0578,173.4,0,8,C,3000,6I,0,6000,0,57000,CN,160,6000,3000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510163308,12/21/2022,4/13/2024,3000,0,3000,4/13/2024,0.0578,173.4,0,8,C,3000,6I,0,6000,0,57000,CN,160,6000,3000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510163309,12/21/2022,5/11/2024,6000,0,3000,5/11/2024,0.0578,346.8,0,8,C,3000,6I,0,6000,0,57000,CN,320,6000,3000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510163310,12/21/2022,6/29/2024,6000,0,3000,6/29/2024,0.0578,346.8,0,8,C,3000,6I,0,6000,0,57000,CN,320,6000,3000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-FT-20060-LF,DIO,7362841,4510164883,12/21/2022,12/9/2023,18000,0,18000,2/1/2024,0.0906,1630.8,0,8,C,3000,4,0,1023000,360000,3732000,CN,480,3648000,537000,0,0,582000,0,42000,30000,Small Signal Discretes,-54,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168168,12/22/2022,8/25/2023,5000,5000,5000,8/25/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168169,12/22/2022,9/1/2023,5000,5000,5000,9/1/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168170,12/22/2022,9/8/2023,5000,5000,5000,9/8/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168171,12/22/2022,9/15/2023,5000,5000,5000,9/15/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168172,12/22/2022,9/29/2023,5000,5000,5000,9/29/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168173,12/22/2022,10/6/2023,5000,5000,5000,10/6/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168174,12/22/2022,10/13/2023,5000,5000,5000,10/13/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168175,12/22/2022,10/20/2023,5000,5000,5000,10/20/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168176,12/22/2022,10/27/2023,5000,5000,5000,10/27/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS004000,JABIL VIETNAM CO. LTD  ,P1127369,DIO,8157947,4510168177,12/22/2022,11/3/2023,5000,5000,5000,11/3/2023,0.0387,193.5,193.5,8,C,5000,16,5000,20000,20000,15000,CN,200,120000,10000,0,0,0,0,0,0,ANALOG,0,12
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510187155,12/29/2022,12/16/2023,9120,0,6840,1/17/2024,4.5019,41057.33,0,16,L,760,1H,0,31920,35720,338200,0,24480,0,0,0,0,0,0,0,0,Future Intelligent Solutions,-32,12
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510187156,12/29/2022,12/23/2023,15960,0,12160,1/17/2024,4.5019,71850.32,0,16,L,760,1H,0,31920,35720,338200,0,42840,0,0,0,0,0,0,0,0,Future Intelligent Solutions,-25,12
JS004000,JABIL VIETNAM CO. LTD  ,SW3016263,DIO,8086815,4510194915,1/2/2023,12/9/2023,10000,0,10000,12/22/2023,0.0345,345,0,8,C,10000,4Y,0,0,0,20000,0,620,0,0,0,0,40000,40000,0,0,Discretes,-13,1
JS004000,JABIL VIETNAM CO. LTD  ,SW3500130,DIO,8039244,4510194917,1/2/2023,7/13/2024,6000,0,6000,8/15/2024,0.1242,745.2,0,8,C,3000,4Y,0,18000,3000,81000,CN,1900,21000,0,0,0,18000,12000,0,0,Discretes,-33,1
JS004000,JABIL VIETNAM CO. LTD  ,SW3500130,DIO,8039244,4510194918,1/2/2023,12/30/2023,6000,0,6000,2/22/2024,0.1242,745.2,0,8,C,3000,4Y,0,18000,3000,81000,CN,1900,21000,0,0,0,18000,12000,0,0,Discretes,-54,1
JS004000,JABIL VIETNAM CO. LTD  ,SW3500129,DIO,1050067,4510194919,1/2/2023,3/2/2024,6000,0,6000,8/1/2024,0.0863,517.8,0,8,L,3000,4Y,15000,0,0,354000,CN,400,18000,0,0,0,0,0,0,0,Discretes,-152,1
JS004000,JABIL VIETNAM CO. LTD  ,SW3500129,DIO,1050067,4510194920,1/2/2023,12/16/2023,6000,0,6000,7/25/2024,0.0863,517.8,0,8,L,3000,4Y,15000,0,0,354000,CN,400,18000,0,0,0,0,0,0,0,Discretes,-222,1
JS004000,JABIL VIETNAM CO. LTD  ,SW3500129,DIO,1050067,4510194921,1/2/2023,1/13/2024,9000,0,9000,7/25/2024,0.0863,776.7,0,8,L,3000,4Y,15000,0,0,354000,CN,600,18000,0,0,0,0,0,0,0,Discretes,-194,1
JS010800,JABIL VIETNAM CO. LTD  ,P1097845,NXP,2139983,4510200218,1/3/2023,12/30/2023,16720,0,8360,1/17/2024,4.5019,75271.77,0,16,L,760,1H,0,31920,35720,338200,0,44880,0,0,0,0,0,0,0,0,Future Intelligent Solutions,-18,1
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-FT-20060-LF,DIO,7362841,4510200746,1/3/2023,12/9/2023,15000,0,15000,2/1/2024,0.0906,1359,0,8,C,3000,4,0,1023000,360000,3732000,CN,400,3648000,537000,0,0,582000,0,42000,30000,Small Signal Discretes,-54,1
JS004000,JABIL VIETNAM CO. LTD  ,SW3500129,DIO,1050067,4510222009,1/8/2023,7/13/2024,9000,0,6000,9/16/2024,0.0863,776.7,0,8,L,3000,4Y,15000,0,0,354000,CN,600,18000,0,0,0,0,0,0,0,Discretes,-65,1
