COMPANY,BILLTO,MRPVSCONT,NUM_FPN,NUM_CPN,CPN,MFR,MFR_PART,FPN,PRIORITY,CLASS,EAU,BOND_QTY,BOND_DELTA,BOND_ALLOC,ATS_BOL,ATS_MTL,ATS_ASIA,ATS_EUR,DELTA,WKS_SUPPLY,CUTOFFDATE,TREND,VOLAT_PERC,ACCUR_PERC,TOTAL_CBO,TOT_ALLOC,PROV_ALLOC,NA_PBO,EUR_PBO,ASIA_PBO,USE_1_12,USE_13_24,USE_13_16,USE_9_12,USE_5_8,USE_1_4,PASTDUE,WEEK1,WEEK2,WEEK3,WEEK4,WEEK5,WEEK6,MRP_1_4,MRP_5_8,MRP_9_12,MRP_13_16,MRP_17_20,MRP_21_24,MRP_25_28,MRP_OVER28,MRP_1_12,GROSS_NET,QOH,FCQOH,INTRANSIT,FRESALE,UOM,CRESALE,RESCHK,PRODUCTYPE,FMPQ,CMPQ,MPQCHK,CPNDESC,BIN_LOC,CONTR_NUM,CONTR_LINE,CONTR_STRT,CONTR_END,EXTRA1,EXTRA2,EXTRA3,LOI_NUM,CUST_PO,CUSTPOLINE,IS_LF,IS_ROHS,A_LF_PB,A_ROHS,END_CUST,PROG_PART,WEEK13,MRPPD_13,NET_90DAY,RUN_DATE,PAPER_WORK,NETGRECEIV,QOHDEDUCT,CBODEDUCT,FCQOHDEDUC,CUST_NET90,ACTIONET90,CBOBONDALC,CODE,NOTES,USERNAME,MODDATE,MANUALOC,LEADTIME,CUSTMPN
FUTA,JS005B,MC,1,1,SW3500099,DIO,DMT6008LFG-7,DMT6008LFG-7TR,001,4Y,36000,76000,76000,0,0,0,0,0,-80146,-1 Weeks,12/28/2020,19087600.00%,No previous data found,No previous data found,0,0,0,282000,0,174000,0,0,0,0,0,0,4498,14795,12872,18091,16040,26635,0,61798,38200,47438,43440,32368,45037,34474,159836,147436,Gross MRP data - QOH provided,71788,0,0,0.170000,E,0.000000,Empty Customer Price,L,2000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,272,11/13/2020,1/1/2030,66296,92931,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853047098,000001,Y,Y,N,N,,,10844,162778,80146,1/2/2021,,Gross MRP Received,N,N,N,80146,80146,0,,,,,N,17,DMT6008LFG-7
FUTA,JS005B,MC,1,1,SW3500104,DIO,ZXMP6A13FTA,SI2309CDS-T1,001,4Y,147000,33000,6000,27000,279000,0,0,0,2147,4 Weeks,2/1/2021,5787200.00%,No previous data found,No previous data found,0,0,0,0,1239000,651000,0,0,0,0,0,0,120,5312,3220,4110,980,16900,0,13622,19560,13240,11450,9940,10770,10380,59460,46422,Gross MRP data - QOH provided,12689,9000,0,0.090600,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,012,7/17/2019,1/1/2030,13742,30642,VN0101RICONSIGN,BIM-JABIL VN-1,1853035429,000001,Y,Y,N,N,,,2840,49382,33853,1/2/2021,,Gross MRP Received,N,N,N,33853,33853,27000,,,,,N,13,ZXMP6A13FTA
FUTA,JS005B,MC,1,1,SW3500117,DIO,MMBT3906T-7-F,MMBT3906TTR,001,04,48000,3000,0,3000,0,0,108000,0,106782,30 Weeks+,8/2/2021,2376800.00%,No previous data found,No previous data found,0,0,0,12000,0,651000,0,0,0,0,0,0,48,2652,1380,1644,392,6760,0,6068,7824,5296,4580,3976,4308,4152,23784,19188,Gross MRP data - QOH provided,15018,0,0,0.014700,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,026,7/17/2019,1/1/2030,6116,12876,VN0101RICONSIGN,BIM-JABIL VN-1,1853035442,000001,Y,Y,N,N,,,1136,20372,4218,1/2/2021,,Gross MRP Received,N,N,N,4218,4218,3000,,,,,N,11,MMBT3906T-7-F
FUTA,JS005B,MC,1,1,SW3500120,DIO,DMN62D0LFB-7,DMN62D0LFB-7,001,4Y,252000,135000,111000,24000,0,0,0,0,-86763,0 Weeks,1/4/2021,234.83%,No previous data found,No previous data found,0,0,0,0,0,369000,129000,0,0,6000,75000,48000,11314,32389,24263,13226,34732,36518,0,104610,60688,74220,63410,55465,73720,69278,364697,239518,Gross MRP data - QOH provided,29069,111000,0,0.030000,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,In-Transit:Sales=30000;CBO=0,,CT#9999,030,9/16/2019,1/1/2030,115924,152442,VN0101RICONSIGN,BIM-JABIL VN-1,1853036511,000001,Y,P,N,N,,,15838,266670,221763,1/2/2021,,Gross MRP Received,N,N,N,221763,221763,24000,,,,,N,12,DMN62D0LFB-7
FUTA,JS005B,MC,1,1,SW3500126,DIO,DMP21D5UFB4-7B,DMP21D5UFB4TR,001,4Y,70000,10000,0,10000,0,0,230000,0,246335,30 Weeks+,8/2/2021,2542800.00%,No previous data found,No previous data found,0,0,0,0,10000,410000,0,0,0,0,0,0,42,3307,1717,1917,484,5438,0,7425,6658,5660,5685,4954,5353,5106,29202,19743,Gross MRP data - QOH provided,16120,10000,0,0.025900,E,0.000000,Empty Customer Price,Common Bond,10000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,022,7/17/2019,1/1/2030,7467,12905,VN0101RICONSIGN,BIM-JABIL VN-1,1853035439,000001,Y,Y,N,N,,,1412,21197,3665,1/2/2021,,Gross MRP Received,N,N,N,3665,3665,10000,,,,,N,11,DMP21D5UFB4-7B
FUTA,JS005B,MC,1,1,SW3600131,DIO,BZT52B15LP-7B,BZT52B15LP-7B,001,04,250000,120000,0,120000,10000,0,0,0,22677,4 Weeks,2/1/2021,26958000.00%,No previous data found,No previous data found,0,0,0,0,0,110000,0,0,0,0,0,0,3520,23511,18898,29307,28144,37645,0,99860,52584,59876,57260,44096,62931,52298,263890,212320,Gross MRP data - QOH provided,68517,50000,0,0.017300,E,0.000000,Empty Customer Price,L,10000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,031,9/16/2019,1/1/2030,103380,141025,VN0101RICONSIGN,BIM-JABIL VN-1,1853036512,000001,Y,Y,N,N,,,14302,230142,147323,1/2/2021,,Gross MRP Received,N,N,N,147323,147323,120000,,,,,N,14,BZT52B15LP-7B
FUTA,JS005B,MC,1,1,SW3600132,DIO,BAS521LP-7,BAS521LP-7,001,04,3000,90000,0,90000,0,0,204000,0,133353,4 Weeks,2/1/2021,1322.60%,No previous data found,No previous data found,0,0,0,0,0,531000,57000,0,0,0,0,57000,19285,61343,50040,69466,68736,94556,0,249585,141182,186412,176705,131790,189728,148586,649073,577179,Gross MRP data - QOH provided,177817,258000,0,0.022500,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=150000;CBO=0,,1853045485,254,8/14/2020,1/1/2030,268870,363426,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045562,000001,Y,Y,N,N,,,44433,640897,418647,1/2/2021,,Gross MRP Received,N,N,N,418647,418647,90000,,,,,N,14,BAS521LP-7
FUTA,JS005B,MC,2,1,SW3600164,DIO,B240A-13-F,B240ATR,001,4V,60000,20000,0,20000,300000,0,1075000,1735000,1072594,30 Weeks+,8/2/2021,339.99%,No previous data found,No previous data found,0,0,0,0,910000,920000,10000,5000,0,0,5000,5000,24,2011,1768,2787,2195,5829,0,8761,8235,10168,6835,5150,7638,6610,36432,27164,Gross MRP data - QOH provided,4782,0,0,0.022900,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=5000;CBO=0,,CT#9999,023,7/17/2019,1/1/2030,8785,14614,VN0101RICONSIGN,BIM-JABIL VN-1,1853035440,000001,Y,Y,N,N,,,1702,28890,22406,1/2/2021,,Gross MRP Received,N,N,N,22406,22406,20000,,,,,N,7,B240A-13-F
FUTA,JS005B,MC,1,1,SW3600169,DIO,B0540WS-7,B0540WSTR,001,4V,417000,180000,0,180000,240000,0,15000,399000,13285,4 Weeks,2/1/2021,49806400.00%,No previous data found,No previous data found,0,0,0,0,180000,237000,0,0,0,0,0,0,12005,43326,34875,48850,46632,59665,0,173683,90068,121993,112320,82548,118661,89764,410817,385744,Gross MRP data - QOH provided,201034,15000,0,0.015400,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=15000;CBO=0,,CT#9999,032,9/16/2019,1/1/2030,185688,245353,VN0101RICONSIGN,BIM-JABIL VN-1,1853036510,000001,Y,Y,N,N,,,28059,425808,196715,1/2/2021,,Gross MRP Received,N,N,N,196715,196715,180000,,,,,N,11,B0540WS-7
FUTA,JS005B,MC,1,1,SW3600174,DIO,BZT52C10LP-7,BZT52C10LPTR,001,4X,315000,102000,42000,60000,0,0,0,0,-36491,3 Weeks,1/25/2021,18638000.00%,No previous data found,No previous data found,0,0,0,0,0,168000,0,0,0,0,0,0,1760,16763,12154,18711,18832,24485,0,66460,36112,46628,37180,27488,42523,34994,179090,149200,Gross MRP data - QOH provided,24469,30000,0,0.035000,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,In-Transit:Sales=30000;CBO=0,,CT#9999,019,7/17/2019,1/1/2030,68220,92705,VN0101RICONSIGN,BIM-JABIL VN-1,1853035436,000001,Y,Y,N,N,,,9286,160246,126491,1/2/2021,,Gross MRP Received,N,N,N,126491,126491,60000,,,,,N,18,BZT52C10LP-7
FUTA,JS005B,MC,1,1,SW3600186,DIO,BAT54ST-7-F,BAT54STTR,001,04,132000,30000,18000,12000,0,0,0,174000,-10502,4 Weeks,2/1/2021,1440.93%,No previous data found,No previous data found,0,0,0,12000,1062000,2622000,3000,0,0,0,0,3000,559,2684,2070,2877,1880,13129,0,9511,15104,9918,8695,10138,9817,9974,50679,34533,Gross MRP data - QOH provided,3590,9000,0,0.028000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=3000;CBO=0,,CT#9999,028,7/17/2019,1/1/2030,10070,23199,VN0101RICONSIGN,BIM-JABIL VN-1,1853035444,000001,Y,Y,N,N,,,2157,37249,31502,1/2/2021,,Gross MRP Received,N,N,N,31502,31502,12000,,,,,N,11,BAT54ST-7-F
FUTA,JS005B,MC,1,1,SW3600187,DIO,BAT54AT-7-F,BAT54ATTR,001,04,66000,18000,0,18000,6000,0,39000,57000,42106,30 Weeks+,8/2/2021,321.51%,No previous data found,No previous data found,0,0,0,3000,81000,168000,9000,3000,0,0,3000,6000,60,2656,1610,2055,490,8450,0,6811,9780,6620,5725,4970,5385,5190,29730,23211,Gross MRP data - QOH provided,5377,3000,0,0.020600,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=3000;CBO=0,,CT#9999,024,7/17/2019,1/1/2030,6871,15321,VN0101RICONSIGN,BIM-JABIL VN-1,1853035441,000001,Y,Y,N,N,,,1420,24691,17894,1/2/2021,,Gross MRP Received,N,N,N,17894,17894,18000,,,,,N,12,BAT54AT-7-F
FUTA,JS005B,MC,1,1,SW3900227,NCP,182-009-113R531,182-009-113R531,001,85,14940,3870,0,3870,825,0,1717,0,2826,12 Weeks,3/29/2021,543.08%,No previous data found,No previous data found,0,0,0,0,0,990,1170,0,0,0,1170,0,147,1075,345,411,98,1690,0,1929,1956,1324,1145,994,1077,1038,5946,5209,Gross MRP data - QOH provided,1245,1350,0,0.660000,E,0.000000,Empty Customer Price,Common Bond,90,0,Empty Customer MPQ,In-Transit:Sales=180;CBO=0,,CT#9999,015,7/17/2019,1/1/2030,2076,3766,VN0101RICONSIGN,BIM-JABIL VN-1,1853035432,000001,Y,Y,N,N,,,284,5640,4111,1/2/2021,,Gross MRP Received,N,N,N,4111,4111,3870,,,,,N,12,182-009-113R531
FUTA,JS005B,MC,1,1,SW5200111,ESW,TL4105AF160QG,TL4105AF160QG,001,22,57200,11000,0,11000,4400,0,13200,0,22315,19 Weeks,5/17/2021,132.38%,No previous data found,No previous data found,0,0,0,0,0,0,11000,13200,2200,2200,4400,4400,1185,1486,1247,317,2870,3020,0,5920,4193,3391,3970,6323,5868,6533,31349,13504,Gross MRP data - QOH provided,4004,8800,0,0.410000,E,0.000000,Empty Customer Price,L,2200,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,010,7/17/2019,1/1/2030,7105,10125,VN0101RICONSIGN,BIM-JABIL VN-1,1853035427,000001,Y,Y,N,N,,,991,15680,10685,1/2/2021,,Gross MRP Received,N,N,N,10685,10685,11000,,,,,N,16,TL4105AF160QG
FUTA,JS005B,MC,1,1,SW5200113,LF,2016L100/33DR,2016L100,001,14,40500,10500,0,10500,0,0,9000,0,11564,18 Weeks,5/10/2021,594.20%,No previous data found,No previous data found,0,0,0,0,0,3000,3000,0,0,0,3000,0,36,1989,1035,1233,294,5070,0,4551,5868,3972,3435,2982,3231,3114,17838,14391,Gross MRP data - QOH provided,3491,3000,0,0.134000,E,0.000000,Empty Customer Price,Common Bond,1500,0,Empty Customer MPQ,In-Transit:Sales=1500;CBO=0,,CT#9999,018,7/17/2019,1/1/2030,4587,9657,VN0101RICONSIGN,BIM-JABIL VN-1,1853035435,000001,Y,Y,N,N,,,852,15279,10936,1/2/2021,,Gross MRP Received,N,N,N,10936,10936,10500,,,,,N,13,2016L100/33DR
FUTA,JS005B,MC,1,1,XFMR-00029,ZTM,BV302S09020-235,BV302S09020-235,001,66,19950,12150,0,12150,0,0,0,0,20809,30 Weeks+,8/2/2021,75.37%,No previous data found,No previous data found,0,0,0,0,0,0,2100,7050,3600,0,300,1800,0,0,0,0,0,0,0,0,1176,1560,1560,1560,1560,1560,3120,2736,Gross MRP data - QOH provided,8395,3000,0,0.847000,E,0.000000,Empty Customer Price,NCNR,150,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,169,4/9/2019,1/1/2030,0,0,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853034440,000001,Y,Y,N,N,,,1560,4296,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,12150,,,,,N,12,BV302S09020-235
FUTA,JS005B,MC,1,1,XTAL-00041,CIT,CMR200T32768DZFT,32.768K-CMR200TT,001,68,2000,0,0,0,110000,0,0,86000,1518,7 Weeks,2/22/2021,62.40%,No previous data found,No previous data found,0,0,0,0,0,100000,10000,8000,0,0,10000,0,0,0,0,0,0,0,0,0,1560,3120,1560,3120,1560,3120,3120,4680,Gross MRP data - QOH provided,6198,0,0,0.091000,E,0.000000,Empty Customer Price,Common Bond,2000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,170,4/9/2019,1/1/2030,0,0,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853034441,000001,Y,Y,N,N,,,1560,6240,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,13,CMR200T32768DZFT
FUTA,JS005B,MC,1,1,ZB-50-04800-200,DIO,BCX5416TA,BCX54-16TR,001,04,1000,45000,0,45000,11000,0,76000,3000,135977,22 Weeks,6/7/2021,294.39%,No previous data found,No previous data found,0,0,0,0,0,265000,21000,0,0,0,17000,4000,37326,9190,9118,8455,0,0,0,26763,5077,17693,12288,11693,17131,14467,51700,49533,Gross MRP data - QOH provided,35836,66000,0,0.033000,E,0.000000,Empty Customer Price,Common Bond,1000,0,Empty Customer MPQ,In-Transit:Sales=31000;CBO=0,,CT#9999,245,7/6/2020,1/1/2030,64089,64089,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853043747,000001,Y,Y,N,N,,,2157,89016,51023,1/2/2021,,Gross MRP Received,N,N,N,51023,51023,45000,,,,,N,11,BCX5416TA
FUTA,JS005B,MC,2,1,ZB-50-14800-948,DIO,B240A-13-F,B240ATR,001,4V,15000,50000,0,50000,300000,0,1075000,1735000,1111880,30 Weeks+,8/2/2021,1899.58%,No previous data found,No previous data found,0,0,0,0,910000,920000,5000,0,0,0,0,5000,4144,2645,21034,7746,9706,760,438,41131,7437,27583,18828,17023,16012,9649,33152,76151,Gross MRP data - QOH provided,32175,35000,0,0.022900,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=5000;CBO=0,,CT#9999,269,11/13/2020,1/1/2030,45275,46035,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853046830,000001,Y,Y,N,N,,,4950,85245,48120,1/2/2021,,Gross MRP Received,N,N,N,48120,48120,50000,,,,,N,7,B240A-13-F
FUTA,JS005B,MC,1,1,ZB-50-15100-214,CK,KSC401G50SHLFS,KSC401G,001,22,100000,41000,41000,0,0,0,0,0,64549,-1 Weeks,12/28/2020,103.04%,No previous data found,No previous data found,0,0,0,300000,0,250000,48000,34000,12000,22000,21000,5000,37837,9190,9118,8455,0,0,0,26763,5077,17693,12288,11693,17131,14467,51700,49533,Gross MRP data - QOH provided,62919,89000,0,0.150000,E,0.000000,Empty Customer Price,Common Bond,1000,0,Empty Customer MPQ,In-Transit:Sales=27000;CBO=0,,CT#9999,176,7/5/2019,1/1/2030,64600,64600,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035371,000001,Y,Y,N,N,,,2157,89527,24451,1/2/2021,,Gross MRP Received,N,N,N,24451,24451,0,,,,,N,12,KSC401G50SHLFS
FUTA,JS005B,MC,1,1,ZB-50-15100-313,ESW,TL1105VF160QSSDOME,TL1105VF160QSSDOME,001,22,100000,47000,47000,0,4000,0,0,0,-3834,-1 Weeks,12/28/2020,161.73%,No previous data found,No previous data found,0,0,0,0,0,77000,41000,20000,5000,10000,15000,16000,21092,9751,8631,11096,0,0,0,29478,9478,19716,15723,11264,19298,16980,60255,58672,Gross MRP data - QOH provided,27930,48000,0,0.086000,E,0.000000,Empty Customer Price,L,5000,0,Empty Customer MPQ,In-Transit:Sales=25000;CBO=0,,CT#9999,182,7/5/2019,1/1/2030,50570,50570,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035368,000001,Y,Y,N,N,,,4278,84042,51834,1/2/2021,,Gross MRP Received,N,N,N,51834,51834,0,,,,,N,16,TL1105VF160QSSDOME
FUTA,JS005B,MC,1,1,ZB-50-15100-352,LF,0458004.DR,0458004.DR/JABIL,001,14,120000,39000,39000,0,0,0,0,0,21787,-1 Weeks,12/28/2020,6787900.00%,No previous data found,No previous data found,0,0,0,0,0,91500,0,0,0,0,0,0,17317,5932,12585,14516,2779,2667,0,35812,6005,15288,10774,10760,12179,11749,44107,57105,Gross MRP data - QOH provided,48209,48000,0,0.108000,E,0.000000,Empty Customer Price,L,1500,0,Empty Customer MPQ,In-Transit:Sales=28500;CBO=0,,CT#9999,268,10/26/2020,1/1/2030,53129,55796,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853046831,000001,Y,Y,N,N,,,3399,77821,26213,1/2/2021,,Gross MRP Received,N,N,N,26213,26213,0,,,,,N,11,0458004.DR
FUTA,JS005B,MC,1,1,ZB-CP-000102-01,LF,0458003.DR,0458003.DR/ZEBRA,001,14,36000,9000,6000,3000,0,0,0,0,6925,-1 Weeks,12/28/2020,3747900.00%,No previous data found,No previous data found,0,0,0,0,0,21000,0,0,0,0,0,0,3887,2371,21032,1576,978,0,0,25957,2983,4825,3714,3705,4952,3679,11234,33765,Gross MRP data - QOH provided,23577,18000,0,0.108000,E,0.000000,Empty Customer Price,L,1500,0,Empty Customer MPQ,In-Transit:Sales=3000;CBO=0,,CT#9999,267,10/26/2020,1/1/2030,29844,29844,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853046832,000001,Y,Y,N,N,,,846,38498,14075,1/2/2021,,Gross MRP Received,N,N,N,14075,14075,3000,,,,,N,11,0458003.DR
FUTA,JS005B,MC,1,1,ZB-CR-001045-01,DIO,DMP3098L-7,DMP3098LTR,001,4Y,30000,36000,36000,0,39000,0,0,0,62941,-1 Weeks,12/28/2020,12513300.00%,No previous data found,No previous data found,0,0,0,150000,522000,20706000,0,0,0,0,0,0,11670,4457,14102,15818,9958,1007,0,44335,14975,40236,25587,26475,33889,27798,93993,99546,Gross MRP data - QOH provided,66157,108000,0,0.039000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=57000;CBO=0,,CT#9999,271,11/13/2020,1/1/2030,56005,57012,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853046833,000001,Y,Y,N,N,,,6620,117836,45059,1/2/2021,,Gross MRP Received,N,N,N,45059,45059,0,,,,,N,12,DMP3098L-7
FUTA,JS005B,MC,1,1,ZB-CR-001054-01,DIO,2N7002W-7-F,2N7002WTR,001,02,165000,84000,0,84000,276000,0,888000,0,965424,30 Weeks+,8/2/2021,13567300.00%,No previous data found,No previous data found,0,0,0,99000,300000,1200000,0,0,0,0,0,0,35587,9146,28282,10408,6209,1057,140,54045,21324,35813,24491,25527,34390,25009,84244,111182,Gross MRP data - QOH provided,65193,75000,0,0.013600,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=12000;CBO=0,,CT#9999,266,10/26/2020,1/1/2030,89632,90689,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853046834,000001,Y,Y,N,N,,,6293,153062,81576,1/2/2021,,Gross MRP Received,N,N,N,81576,81576,84000,,,,,N,15,2N7002W-7-F
FUTA,JS005B,MC,1,1,ZB-CR-001062-01,DIO,DMP3013SFV-7,DMP3013SFV-7,001,4Y,2000,344000,344000,0,0,0,20000,0,-254581,-1 Weeks,12/28/2020,51526100.00%,No previous data found,No previous data found,0,0,0,0,88000,870000,0,0,0,0,0,0,146266,41103,95981,68830,27185,12112,40,233099,66881,130315,84966,91094,115168,93268,325274,430295,Gross MRP data - QOH provided,275980,26000,0,0.105000,E,0.000000,Empty Customer Price,Common Bond,2000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,258,8/17/2020,1/1/2030,379365,391477,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045222,000001,Y,Y,N,N,,,28937,605498,300581,1/2/2021,,Gross MRP Received,N,N,N,300581,300581,0,,,,,Y,16,DMP3013SFV-7
FUTA,JS005B,MC,1,1,ZB-CR-001063-01,DIO,DMP2130L-7,DMP2130L-7,001,4Y,3000,0,0,0,0,0,999000,3000,1034118,30 Weeks+,8/2/2021,350.93%,No previous data found,No previous data found,0,0,0,0,0,474000,51000,0,0,0,0,51000,100283,8914,28294,31636,19916,2014,0,88760,25702,40704,23806,27806,37594,27068,90610,155166,Gross MRP data - QOH provided,266567,24000,0,0.032000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,262,8/17/2020,1/1/2030,189043,191057,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045223,000001,Y,Y,N,N,,,4944,260393,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,12,DMP2130L-7
FUTA,JS005B,MC,1,1,ZB-CR000014A01,DIO,BAS40DW-04-7-F,BAS40DW-04TR,001,04,3000,96000,0,96000,66000,0,84000,42000,167202,15 Weeks,4/19/2021,13014500.00%,No previous data found,No previous data found,0,0,0,0,72000,495000,0,0,0,0,0,0,50610,18461,16095,18128,0,0,0,52684,13992,36930,26539,21304,35498,29837,107125,103606,Gross MRP data - QOH provided,60418,81000,0,0.032700,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=6000;CBO=0,,CT#9999,257,8/17/2020,1/1/2030,103294,103294,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045221,000001,Y,Y,N,N,,,5938,160154,93798,1/2/2021,,Gross MRP Received,N,N,N,93798,93798,96000,,,,,N,12,BAS40DW-04-7-F
FUTA,JS005B,MC,1,1,ZB-CR000452A01,SEM,RCLAMP0582BQTCT,RCLAMP0582BQTCT/ZEBRA,001,11,300000,30000,0,30000,0,0,57000,0,165599,-1 Weeks,12/28/2020,156.15%,No previous data found,No previous data found,0,0,0,0,0,123000,75000,114000,36000,51000,24000,0,110110,26610,24046,22519,0,0,0,73175,14105,52121,33920,31773,49531,40181,145440,139401,Gross MRP data - QOH provided,196110,132000,0,0.110000,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,In-Transit:Sales=18000;CBO=0,,CT#9999,178,7/5/2019,1/1/2030,183285,183285,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035367,000001,Y,Y,N,N,,,5477,254988,53401,1/2/2021,,Gross MRP Received,N,N,N,53401,53401,30000,,,,,N,8,RCLAMP0582BQ.TCT
FUTA,JS005B,MC,1,1,ZB-IC000191A01,STM,STM32F427IIH6,STM32F427IIH6/SADA,001,3H,160272,44352,44352,0,0,0,0,0,-73353,-1 Weeks,12/28/2020,153.63%,No previous data found,No previous data found,0,0,0,0,0,106848,23184,42336,13104,12096,9072,2016,35116,8710,7464,7032,0,0,0,23206,4514,17214,10816,10040,16200,12857,46870,44934,Gross MRP data - QOH provided,3673,3024,0,4.840000,E,0.000000,Empty Customer Price,L,1008,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,208,12/23/2019,1/1/2030,58322,58322,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037732,000001,Y,Y,N,N,,,1660,81710,76377,1/2/2021,,Gross MRP Received,N,N,N,76377,76377,0,,,,,N,26,STM32F427IIH6
FUTA,JS005B,MC,1,1,ZB-LN-000636-01,DIO,AP3429AKTTR-G1,AP3429AKTTR-G1,001,5D,120000,48000,48000,0,12000,0,0,0,-23095,-1 Weeks,12/28/2020,132.74%,No previous data found,No previous data found,0,0,0,0,3000,285000,33000,30000,9000,18000,15000,0,36434,8710,7464,7032,0,0,0,23206,4514,17214,10816,10040,16200,12857,46870,44934,Gross MRP data - QOH provided,31273,27000,0,0.049000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,180,7/5/2019,1/1/2030,59640,59640,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035370,000001,Y,Y,N,N,,,1660,83028,50095,1/2/2021,,Gross MRP Received,N,N,N,50095,50095,0,,,,,N,11,AP3429AKTTR-G1
FUTA,JS005B,MC,1,1,ZB-LN-000885-01,DIO,AZV358MTR-G1,AZV358MTR,001,6I,4000,44000,44000,0,0,0,0,0,101548,-1 Weeks,12/28/2020,1360.49%,No previous data found,No previous data found,0,0,0,0,0,336000,16000,0,0,0,0,16000,73074,20070,47612,26206,13236,5700,0,107124,31480,48782,30292,34538,45656,34566,117434,187386,Gross MRP data - QOH provided,170008,192000,0,0.076000,E,0.000000,Empty Customer Price,L,4000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,259,8/17/2020,1/1/2030,180198,185898,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045224,000001,Y,Y,N,N,,,11208,271668,90452,1/2/2021,,Gross MRP Received,N,N,N,90452,90452,0,,,,,N,18,AZV358MTR-G1
FUTA,JS005B,MC,1,1,ZB-LN000126A01,ON,MAX809SN293D2T1G,MAX809SN293D2T1G,001,27,120000,18000,15000,3000,0,0,0,0,31105,-1 Weeks,12/28/2020,103.04%,No previous data found,No previous data found,0,0,0,0,0,87000,45000,21000,15000,18000,24000,3000,37837,9190,9118,8455,0,0,0,26763,5077,17693,12288,11693,17131,14467,51700,49533,Gross MRP data - QOH provided,58475,57000,0,0.098300,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,177,7/5/2019,1/1/2030,64600,64600,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035372,000001,Y,Y,N,N,,,2157,89527,28895,1/2/2021,,Gross MRP Received,N,N,N,28895,28895,3000,,,,,N,10,MAX809SN293D2T1G
